Speaker_1,Speaker_2,Utterance_1,Utterance_2,Gender_1,Gender_2,Session_1,Session_2,SubCategory_1,SubCategory_2,Recording_Type_1,Recording_Type_2
Females_S28,Males_S79,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S28/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S79/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Females,Males,Session_2,Session_1,1.SAAB_sentences_2,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_NS220,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S28/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS220/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Females,Males,Session_2,Session_1,10.Questions_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_NS260,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S28/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS260/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Females,Males,Session_2,Session_1,10.Questions_2,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S92,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S28/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S92/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Females,Males,Session_2,Session_1,2.Fixed_Sentences,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S96,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S28/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S96/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Females,Males,Session_2,Session_1,3.Numbers,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S21,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S28/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S21/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Females,Males,Session_2,Session_1,4.Common_Words_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S111,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S28/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S111/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Females,Males,Session_2,Session_1,5.Rich_Words_1,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S26,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S28/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S26/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Females,Males,Session_2,Session_1,5.Rich_Words_2,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S132,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S28/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S132/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Females,Males,Session_2,Session_1,6.Paragraph_1,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S39,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S28/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S39/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Females,Males,Session_2,Session_1,6.Paragraph_2,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S44,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S28/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S44/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Females,Males,Session_2,Session_1,7.Phonetic_Distinctive_Words_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_NS12,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S28/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS12/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Females,Males,Session_2,Session_1,8.Common_List,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S149,/export/corpora5/LDC/LDC2014S02/data/Females/Session_2/S28/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S149/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Females,Males,Session_2,Session_1,9.Random_List,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Females_S73,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S73/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Females,Females,Session_3,Session_1,1.SAAB_sentences_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_NS235,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS235/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Females,Males,Session_3,Session_1,1.SAAB_sentences_2,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S97,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S97/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Females,Males,Session_3,Session_1,10.Questions_1,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Females_S120,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S120/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Females,Females,Session_3,Session_1,10.Questions_2,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_NS201,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS201/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Females,Males,Session_3,Session_1,2.Fixed_Sentences,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S59,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S59/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Females,Males,Session_3,Session_1,3.Numbers,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S17,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S17/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Females,Males,Session_3,Session_1,4.Common_Words_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Females_S76,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S76/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Females,Females,Session_3,Session_1,4.Common_Words_2,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_NS233,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS233/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac,Females,Males,Session_3,Session_1,5.Rich_Words_1,4.Common_Words_2,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S40,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S40/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Females,Males,Session_3,Session_1,5.Rich_Words_2,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S90,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S90/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Females,Males,Session_3,Session_1,6.Paragraph_1,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S18,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S18/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Females,Males,Session_3,Session_1,6.Paragraph_2,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_NS207,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS207/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Females,Males,Session_3,Session_1,7.Phonetic_Distinctive_Words_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Females_S83,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S83/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Females,Females,Session_3,Session_1,7.Phonetic_Distinctive_Words_2,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_NS16,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS16/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Females,Males,Session_3,Session_1,8.Common_List,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Females_S28,Males_S85,/export/corpora5/LDC/LDC2014S02/data/Females/Session_3/S28/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S85/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Females,Males,Session_3,Session_1,9.Random_List,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Females_S2,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S147/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S2/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Females,Session_1,Session_1,1.SAAB_sentences_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_S13,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S147/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S13/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,1.SAAB_sentences_2,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_S124,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S147/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S124/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,10.Questions_1,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Females_S14,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S147/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S14/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Females,Session_1,Session_1,10.Questions_2,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_NS18,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S147/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS18/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,3.Numbers,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_NS19,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S147/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS19/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,4.Common_Words_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_NS40,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S147/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS40/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,4.Common_Words_2,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_NS223,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S147/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS223/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,5.Rich_Words_2,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Females_S5,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S147/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S5/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Females,Session_1,Session_1,6.Paragraph_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Females_S24,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S147/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S24/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Males,Females,Session_1,Session_1,7.Phonetic_Distinctive_Words_1,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Females_S130,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S147/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S130/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Females,Session_1,Session_1,7.Phonetic_Distinctive_Words_2,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_S49,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S147/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S49/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,8.Common_List,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_S8,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S147/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S8/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,9.Random_List,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_S10,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S10/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Males,Session_2,Session_1,1.SAAB_sentences_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Females_S97,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S97/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Females,Session_2,Session_1,1.SAAB_sentences_2,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Females_NS15,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS15/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Females,Session_2,Session_1,10.Questions_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Females_NS1,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS1/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Females,Session_2,Session_1,10.Questions_2,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_NS20,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS20/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Males,Males,Session_2,Session_1,2.Fixed_Sentences,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_S98,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S98/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Males,Session_2,Session_1,3.Numbers,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_S80,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S80/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Males,Males,Session_2,Session_1,4.Common_Words_1,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_S63,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S63/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Males,Session_2,Session_1,5.Rich_Words_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_NS224,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS224/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Males,Males,Session_2,Session_1,5.Rich_Words_2,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Females_NS24,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/NS24/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Females,Session_2,Session_1,6.Paragraph_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Females_S60,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S60/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Females,Session_2,Session_1,7.Phonetic_Distinctive_Words_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_S6,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S6/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Males,Males,Session_2,Session_1,7.Phonetic_Distinctive_Words_2,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Females_S128,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S128/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Females,Session_2,Session_1,8.Common_List,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_S147,Males_S23,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S147/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S23/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Males,Session_2,Session_1,9.Random_List,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_NS24,Males_S139,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS24/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S139/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,1.SAAB_sentences_2,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_NS24,Females_S63,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS24/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Females/Session_1/S63/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Females,Session_1,Session_1,10.Questions_1,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_NS24,Males_S47,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS24/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S47/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,10.Questions_2,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_NS24,Males_NS22,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS24/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS22/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,2.Fixed_Sentences,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_NS24,Males_S2,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS24/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S2/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,3.Numbers,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,Yamaha_Mixer
Males_NS24,Males_S3,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/NS24/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac,/export/corpora5/LDC/LDC2014S02/data/Males/Session_1/S3/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac,Males,Males,Session_1,Session_1,4.Common_Words_1,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,Yamaha_Mixer
