Gender,Session,Speaker,SubCategory,Recording_Type,Utterance_Path
Males,Session_2,S106,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S106/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_2,S106,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S106/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_2,S106,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S106/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_2,S106,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S106/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_2,S106,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S106/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_2,S106,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S106/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_2,S106,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S106/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_2,S106,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S106/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_2,S106,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S106/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_2,S106,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S106/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_2,S106,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S106/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_2,S106,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S106/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_2,S107,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_2,S107,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_2,S107,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_2,S107,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_2,S107,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_2,S107,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_2,S107,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_2,S107,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_2,S107,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_2,S107,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_2,S107,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_2,S107,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_2,S107,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_2,S107,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_2,S107,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_2,S107,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S107/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_2,S108,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_2,S108,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_2,S108,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_2,S108,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_2,S108,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_2,S108,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_2,S108,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_2,S108,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_2,S108,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_2,S108,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_2,S108,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_2,S108,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_2,S108,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_2,S108,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_2,S108,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_2,S108,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S108/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_2,S109,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_2,S109,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_2,S109,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_2,S109,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_2,S109,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_2,S109,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_2,S109,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_2,S109,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_2,S109,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_2,S109,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_2,S109,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_2,S109,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_2,S109,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_2,S109,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_2,S109,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_2,S109,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S109/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_2,S110,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_2,S110,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_2,S110,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_2,S110,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_2,S110,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_2,S110,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_2,S110,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_2,S110,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_2,S110,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_2,S110,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_2,S110,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_2,S110,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_2,S110,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_2,S110,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_2,S110,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_2,S110,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S110/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_2,S111,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_2,S111,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_2,S111,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_2,S111,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_2,S111,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_2,S111,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_2,S111,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_2,S111,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_2,S111,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_2,S111,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_2,S111,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_2,S111,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_2,S111,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_2,S111,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_2,S111,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_2,S111,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S111/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_2,S112,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_2,S112,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_2,S112,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_2,S112,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_2,S112,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_2,S112,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_2,S112,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_2,S112,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_2,S112,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_2,S112,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_2,S112,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_2,S112,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_2,S112,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_2,S112,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_2,S112,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_2,S112,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S112/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_2,S114,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_2,S114,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_2,S114,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_2,S114,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_2,S114,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_2,S114,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_2,S114,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_2,S114,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_2,S114,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_2,S114,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_2,S114,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_2,S114,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_2,S114,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_2,S114,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_2,S114,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
Males,Session_2,S114,9.Random_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S114/2.Silent_Room/9.Random_List/Yamaha_Mixer.flac
Males,Session_2,S115,1.SAAB_sentences_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/1.SAAB_sentences_1/Yamaha_Mixer.flac
Males,Session_2,S115,1.SAAB_sentences_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/1.SAAB_sentences_2/Yamaha_Mixer.flac
Males,Session_2,S115,10.Questions_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/10.Questions_1/Yamaha_Mixer.flac
Males,Session_2,S115,10.Questions_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/10.Questions_2/Yamaha_Mixer.flac
Males,Session_2,S115,2.Fixed_Sentences,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/2.Fixed_Sentences/Yamaha_Mixer.flac
Males,Session_2,S115,3.Numbers,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/3.Numbers/Yamaha_Mixer.flac
Males,Session_2,S115,4.Common_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/4.Common_Words_1/Yamaha_Mixer.flac
Males,Session_2,S115,4.Common_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/4.Common_Words_2/Yamaha_Mixer.flac
Males,Session_2,S115,5.Rich_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/5.Rich_Words_1/Yamaha_Mixer.flac
Males,Session_2,S115,5.Rich_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/5.Rich_Words_2/Yamaha_Mixer.flac
Males,Session_2,S115,6.Paragraph_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/6.Paragraph_1/Yamaha_Mixer.flac
Males,Session_2,S115,6.Paragraph_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/6.Paragraph_2/Yamaha_Mixer.flac
Males,Session_2,S115,7.Phonetic_Distinctive_Words_1,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/7.Phonetic_Distinctive_Words_1/Yamaha_Mixer.flac
Males,Session_2,S115,7.Phonetic_Distinctive_Words_2,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/7.Phonetic_Distinctive_Words_2/Yamaha_Mixer.flac
Males,Session_2,S115,8.Common_List,Yamaha_Mixer,/export/corpora5/LDC/LDC2014S02/data/Males/Session_2/S115/2.Silent_Room/8.Common_List/Yamaha_Mixer.flac
